Chromosome	start	id	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h
16	196700000	3053	250000	250000	250000	250000	250000	250000
16	196950000	3054	350000	350000	350000	350000	350000	350000
16	197300000	3055	0	0	0	0	0	0
16	197575000	3056	0	0	0	0	0	0
17	400000	3057	251562	0	0	0	0	0
17	651562	3058	698438	1117188	1117188	1117188	1117188	2320313
17	1350000	3059	418750	0	0	0	0	0
17	1768750	3060	1203125	1203125	1203125	1203125	1203125	0
17	2971875	3061	228125	978125	978125	978125	228125	1228125
17	3200000	3062	250000	0	0	0	250000	0
17	3450000	3063	500000	0	0	0	500000	0
17	3950000	3064	250000	250000	250000	250000	250000	0
17	4200000	3065	250000	250000	250000	250000	250000	450000
17	4450000	3066	475000	475000	475000	475000	475000	0
17	4650000	3067	0	0	0	0	0	275000
17	4925000	3068	1728125	1037500	1037500	1037500	925000	1250000
17	5850000	3069	0	0	0	0	325000	0
17	5962500	3070	0	212500	690625	690625	0	0
17	6175000	3071	0	478125	0	0	478125	2437500
17	6653125	3072	446875	446875	446875	446875	446875	0
17	7100000	3073	500000	650000	1043750	1043750	1512500	0
17	7600000	3074	300000	0	0	0	0	0
17	7750000	3075	0	862500	0	0	0	0
17	7900000	3076	712500	0	0	0	0	0
17	8143750	3077	0	0	468750	468750	0	0
17	8612500	3078	337500	337500	337500	337500	337500	812500
17	8950000	3079	750000	750000	750000	750000	750000	0
17	9425000	3080	0	0	0	0	0	625000
17	9700000	3081	350000	350000	350000	350000	350000	0
17	10050000	3082	250000	250000	250000	250000	250000	250000
17	10300000	3083	250000	250000	250000	250000	250000	2400000
17	10550000	3084	900000	2150000	2150000	2150000	1200000	0
17	11450000	3085	300000	0	0	0	0	0
17	11750000	3086	950000	0	0	0	950000	0
17	12700000	3087	950000	950000	950000	950000	950000	950000
17	13650000	3088	1293750	1293750	1293750	1293750	1293750	1150000
17	14800000	3089	0	0	0	0	0	396875
17	14943750	3090	253125	253125	506250	253125	253125	0
17	15196875	3091	253125	253125	0	253125	253125	253125
17	15450000	3092	550000	550000	550000	806250	550000	550000
17	16000000	3093	256250	256250	256250	0	256250	256250
17	16256250	3094	1243750	1243750	1243750	1243750	1243750	1243750
17	17500000	3095	300000	300000	300000	1131250	300000	1131250
17	17800000	3096	831250	831250	831250	0	831250	0
17	18631250	3097	968750	968750	1768750	2118750	2118750	968750
17	19600000	3098	1150000	1150000	0	0	0	1150000
17	20400000	3099	0	0	350000	0	0	0
17	20750000	3100	1031250	1300000	1031250	1031250	1031250	3700000
17	21781250	3101	268750	0	500000	500000	500000	0
17	22050000	3102	231250	231250	0	0	0	0
17	22281250	3103	418750	418750	418750	418750	418750	0
17	22700000	3104	1750000	1750000	1750000	1750000	1750000	0
17	24450000	3105	950000	950000	950000	950000	950000	950000
17	25400000	3106	453125	453125	453125	453125	453125	1650000
17	25853125	3107	1196875	1196875	1196875	1196875	1196875	0
17	27050000	3108	600000	600000	600000	600000	600000	9268750
17	27650000	3109	2650000	2450000	2450000	2050000	2050000	0
17	29700000	3110	0	0	0	3321875	3321875	0
17	30100000	3111	0	750000	750000	0	0	0
17	30300000	3112	400000	0	0	0	0	0
17	30700000	3113	450000	0	0	0	0	0
17	30850000	3114	0	2171875	300000	0	0	0
17	31150000	3115	400000	0	1871875	0	0	0
17	31550000	3116	300000	0	0	0	0	0
17	31850000	3117	250000	0	0	0	0	0
17	32100000	3118	550000	0	0	0	0	0
17	32650000	3119	371875	0	0	0	0	0
17	33021875	3120	1828125	3028125	3028125	3028125	1828125	0
17	34850000	3121	1200000	0	0	0	1200000	0
17	36050000	3122	268750	268750	268750	268750	268750	0
17	36318750	3123	1106250	1106250	1106250	1106250	1106250	1106250
17	37425000	3124	625000	625000	625000	625000	625000	625000
17	38050000	3125	700000	700000	700000	700000	700000	700000
17	38750000	3126	700000	700000	700000	2175000	700000	700000
17	39450000	3127	1475000	1475000	550000	0	1300000	550000
17	40000000	3128	0	0	925000	0	0	925000
17	40750000	3129	0	0	0	0	175000	0
17	40925000	3130	325000	325000	325000	325000	325000	325000
17	41250000	3131	1300000	1300000	1300000	1300000	1300000	1300000
17	42550000	3132	300000	4875000	4875000	4875000	300000	2150000
17	42850000	3133	1850000	0	0	0	1850000	0
17	44700000	3134	2725000	0	0	0	2725000	2725000
17	47425000	3135	676562	676562	676562	676562	676562	676562
17	47800000	3136	0	0	0	0	0	0
17	48101562	3137	348438	948438	948438	948438	748438	948438
17	48450000	3138	400000	0	0	0	0	0
17	48850000	3139	200000	0	0	0	200000	0
17	49050000	3140	600000	600000	600000	600000	600000	3875000
17	49650000	3141	3275000	3275000	3275000	3450000	3275000	0
17	52925000	3142	375000	2250000	2250000	0	2250000	2250000
17	53100000	3143	0	0	0	2075000	0	0
17	53300000	3144	400000	0	0	0	0	0
17	53700000	3145	550000	0	0	0	0	0
17	54250000	3146	250000	0	0	0	0	0
17	54500000	3147	250000	0	0	0	0	0
17	54750000	3148	425000	0	0	0	0	0
17	55175000	3149	275000	625000	625000	625000	625000	1025000
17	55450000	3150	350000	0	0	0	0	0
17	55800000	3151	400000	400000	400000	400000	400000	0
17	56200000	3152	250000	1700000	1700000	1700000	1700000	1700000
17	56450000	3153	300000	0	0	0	0	0
17	56750000	3154	500000	0	0	0	0	0
17	57250000	3155	650000	0	0	0	0	0
17	57900000	3156	10375000	10375000	10375000	10375000	10375000	10375000
17	68275000	3157	1875000	976562	976562	976562	976562	976562
17	69050000	3158	0	0	0	0	0	0
17	69251562	3159	0	898438	1048438	898438	898438	2198438
17	70150000	3160	350000	1300000	0	1300000	350000	0
17	70300000	3161	0	0	1150000	0	0	0
17	70500000	3162	950000	0	0	0	950000	0
17	71450000	3163	475000	475000	475000	475000	475000	475000
17	71925000	3164	425000	250000	250000	250000	425000	250000
17	72175000	3165	0	1725000	1725000	1725000	0	1725000
17	72350000	3166	1550000	0	0	0	1550000	0
17	73900000	3167	250000	250000	250000	250000	250000	250000
17	74150000	3168	250000	900000	900000	900000	900000	900000
17	74400000	3169	650000	0	0	0	0	0
17	75050000	3170	400000	700000	700000	700000	400000	400000
17	75450000	3171	300000	0	0	0	300000	300000
17	75750000	3172	700000	700000	700000	700000	700000	700000
17	76450000	3173	600000	600000	600000	600000	600000	600000
17	77050000	3174	278125	278125	278125	278125	278125	278125
17	77328125	3175	828125	828125	671875	828125	828125	828125
17	78000000	3176	0	0	156250	0	0	0
17	78156250	3177	559375	559375	559375	559375	559375	293750
17	78450000	3178	0	0	0	0	0	265625
17	78715625	3179	1134375	1134375	1134375	1134375	1134375	1134375
17	79850000	3180	1400000	1400000	1400000	1400000	1400000	2450000
17	81250000	3181	746875	746875	746875	746875	746875	0
17	81996875	3182	303125	303125	303125	303125	303125	0
17	82300000	3183	950000	950000	950000	950000	950000	950000
17	83250000	3184	700000	1300000	1300000	1300000	987500	1300000
17	83950000	3185	287500	0	0	0	0	0
17	84237500	3186	312500	0	0	0	312500	0
17	84550000	3187	934375	934375	934375	934375	934375	934375
17	85484375	3188	418750	1564062	1564062	418750	418750	418750
17	85903125	3189	1145312	0	0	1145312	1145312	1145312
17	87048437	3190	328125	328125	328125	328125	328125	328125
17	87376562	3191	423438	423438	423438	423438	423438	423438
17	87800000	3192	253125	253125	253125	253125	253125	253125
17	88053125	3193	896875	896875	1396875	1396875	1396875	1396875
17	88950000	3194	500000	500000	0	0	0	0
17	89450000	3195	614062	614062	614062	614062	614062	614062
17	90064062	3196	335938	1060938	1210938	804688	335938	635938
17	90400000	3197	468750	0	0	0	468750	0
17	90700000	3198	0	0	0	0	0	4250000
17	90868750	3199	256250	0	0	3831250	406250	0
17	91125000	3200	150000	2250000	0	0	0	0
17	91275000	3201	275000	0	275000	0	275000	0
17	91550000	3202	700000	0	1050000	0	700000	0
17	92250000	3203	600000	0	0	0	600000	0
17	92600000	3204	0	0	250000	0	0	0
17	92850000	3205	525000	0	1850000	0	1850000	0
17	93375000	3206	275000	1325000	0	0	0	0
17	93650000	3207	300000	0	0	0	0	0
17	93950000	3208	750000	0	0	0	0	0
17	94700000	3209	850000	850000	550000	550000	550000	0
17	94950000	3210	0	0	0	0	0	1100000
17	95250000	3211	0	0	300000	800000	300000	0
17	95550000	3212	500000	500000	500000	0	500000	0
17	96050000	3213	2976562	2976562	2976562	2976562	2976562	2976562
17	99026562	3214	973438	973438	1323438	1323438	1323438	973438
17	100000000	3215	350000	350000	0	0	0	350000
17	100350000	3216	550000	550000	550000	550000	550000	200000
17	100550000	3217	0	0	0	0	0	350000
17	100900000	3218	2450000	2450000	2450000	2450000	2450000	2450000
17	103350000	3219	700000	700000	700000	700000	700000	700000
17	104050000	3220	850000	850000	850000	850000	850000	850000
17	104900000	3221	1350000	1601562	1601562	1601562	1601562	1900000
17	105900000	3222	0	0	0	0	0	0
17	106250000	3223	251562	0	0	0	0	0
17	106501562	3224	298438	298438	298438	298438	298438	0
17	106800000	3225	350000	350000	350000	350000	350000	350000
17	107150000	3226	1498437	1498437	1498437	1498437	1498437	1498437
17	108648437	3227	251563	251563	251563	251563	251563	251563
17	108900000	3228	701562	701562	701562	701562	701562	701562
17	109601562	3229	723438	723438	723438	723438	723438	723438
17	110325000	3230	575000	575000	575000	575000	575000	325000
17	110650000	3231	0	0	0	0	0	250000
17	110900000	3232	564062	564062	564062	564062	564062	300000
17	111200000	3233	0	0	0	0	0	264062
17	111464062	3234	1535938	1535938	1535938	1535938	1535938	1535938
17	113000000	3235	250000	1006250	250000	1006250	250000	250000
17	113250000	3236	300000	0	756250	0	300000	756250
17	113550000	3237	456250	0	0	0	250000	0
17	113800000	3238	0	0	0	0	206250	0
17	114006250	3239	143750	143750	1643750	1643750	1643750	1643750
17	114150000	3240	1150000	1500000	0	0	0	0
17	115300000	3241	350000	0	0	0	0	0
17	115650000	3242	1243750	1243750	1243750	1243750	1243750	3550000
17	116893750	3243	2306250	2306250	2306250	2306250	2306250	0
17	119200000	3244	420312	420312	1800000	1800000	420312	420312
17	119620312	3245	279688	279688	0	0	279688	279688
17	119900000	3246	514062	514062	0	0	514062	514062
17	120414062	3247	585938	585938	0	0	585938	585938
17	121000000	3248	1125000	1125000	1125000	1125000	1125000	1125000
17	122125000	3249	578125	578125	578125	578125	578125	578125
17	122703125	3250	867187	1175000	1175000	867187	867187	867187
17	123570312	3251	179688	0	0	307813	307813	307813
17	123750000	3252	128125	0	0	0	0	0
17	123878125	3253	1354687	1354687	1354687	1354687	1354687	1354687
17	125232812	3254	967188	967188	967188	967188	967188	967188
17	126200000	3255	2300000	2300000	2300000	2300000	2300000	2300000
17	128500000	3256	281250	281250	600000	281250	281250	600000
17	128781250	3257	318750	318750	0	318750	318750	0
17	129100000	3258	756250	756250	756250	756250	756250	1000000
17	129856250	3259	346875	346875	346875	346875	346875	0
17	130100000	3260	0	0	0	0	0	7878125
17	130203125	3261	1028125	3546875	1028125	1146875	1028125	0
17	131231250	3262	2393750	0	2518750	0	2393750	0
17	131350000	3263	0	0	0	2400000	0	0
17	133625000	3264	275000	0	0	0	4353125	0
17	133750000	3265	0	4228125	4228125	4228125	0	0
17	133900000	3266	4078125	0	0	0	0	0
17	137978125	3267	671875	1921875	1921875	1921875	1921875	1921875
17	138650000	3268	1250000	0	0	0	0	0
17	139900000	3269	600000	600000	600000	600000	600000	600000
17	140500000	3270	1357812	1357812	1357812	1357812	1357812	1357812
17	141857812	3271	192188	2242188	2242188	2242188	2242188	2592188
17	142050000	3272	2050000	0	0	0	0	0
17	144100000	3273	350000	350000	350000	350000	350000	0
17	144450000	3274	600000	600000	600000	600000	600000	600000
17	145050000	3275	1000000	1000000	1000000	1000000	1000000	1000000
17	146050000	3276	500000	500000	500000	500000	500000	500000
17	146550000	3277	553125	553125	553125	553125	553125	350000
17	146900000	3278	0	0	0	0	0	1146875
17	147103125	3279	943750	943750	943750	943750	943750	0
17	148046875	3280	501562	501562	501562	501562	501562	501562
17	148548437	3281	259375	259375	259375	259375	259375	259375
17	148807812	3282	2068750	2068750	2068750	2068750	1442188	2068750
17	150250000	3283	0	0	0	0	626562	0
17	150876562	3284	273438	1123438	1123438	1123438	1123438	273438
17	151150000	3285	850000	0	0	0	0	850000
17	152000000	3286	1700000	1700000	1700000	1700000	1700000	1700000
17	153700000	3287	350000	350000	350000	900000	350000	350000
17	154050000	3288	550000	550000	550000	0	550000	550000
17	154600000	3289	850000	850000	850000	850000	850000	850000
17	155450000	3290	250000	250000	250000	250000	250000	250000
17	155700000	3291	600000	600000	600000	1131250	600000	600000
17	156300000	3292	531250	531250	531250	0	531250	250000
17	156550000	3293	0	0	0	0	0	3050000
17	156831250	3294	168750	1268750	1268750	1268750	1268750	0
17	157000000	3295	1100000	0	0	0	0	0
17	158100000	3296	800000	800000	800000	800000	800000	0
17	158900000	3297	250000	250000	250000	250000	250000	0
17	159150000	3298	450000	450000	450000	450000	450000	0
17	159600000	3299	800000	800000	800000	800000	800000	800000
17	160400000	3300	3000000	3000000	3000000	3000000	3000000	3000000
17	163400000	3301	625000	625000	1046875	1046875	625000	2575000
17	164025000	3302	421875	421875	0	0	421875	0
17	164446875	3303	1253125	1528125	1528125	1528125	1253125	0
17	165700000	3304	275000	0	0	0	275000	0
17	165975000	3305	425000	425000	425000	425000	425000	425000
17	166400000	3306	650000	650000	650000	650000	650000	650000
17	167050000	3307	2050000	2050000	2050000	2050000	2050000	2050000
17	169100000	3308	300000	750000	750000	750000	300000	750000
17	169400000	3309	450000	0	0	0	450000	0
17	169850000	3310	700000	700000	700000	700000	700000	700000
17	170550000	3311	475000	475000	475000	475000	475000	475000
17	171025000	3312	2825000	2825000	2825000	2825000	2825000	2825000
17	173850000	3313	450000	450000	450000	450000	450000	450000
17	174300000	3314	950000	950000	950000	950000	950000	950000
17	175250000	3315	387500	387500	387500	387500	387500	1750000
17	175637500	3316	862500	862500	862500	862500	862500	0
17	176500000	3317	300000	300000	300000	775000	300000	0
17	176800000	3318	475000	475000	475000	0	475000	0
17	177000000	3319	0	0	0	0	0	275000
17	177275000	3320	831250	831250	831250	831250	831250	4348437
17	178106250	3321	306250	306250	2493750	306250	2643750	0
17	178412500	3322	837500	2187500	0	2187500	0	0
17	179250000	3323	1500000	0	0	0	0	0
17	180600000	3324	0	1023437	1023437	1023437	0	0
17	180750000	3325	873437	0	0	0	873437	0
17	181623437	3326	382813	382813	382813	382813	2178125	2178125
17	182006250	3327	1795312	1795312	1795312	1795312	0	0
17	183801562	3328	548438	548438	548438	548438	548438	548438
17	184350000	3329	800000	1275000	1275000	1275000	1275000	1275000
17	185150000	3330	475000	0	0	0	0	0
17	185625000	3331	325000	325000	325000	325000	325000	325000
17	185950000	3332	256250	256250	256250	256250	256250	256250
17	186206250	3333	250000	250000	250000	250000	250000	250000
17	186456250	3334	443750	443750	657812	657812	657812	657812
17	186900000	3335	214062	214062	0	0	0	0
17	187114062	3336	385938	385938	385938	385938	385938	385938
17	187500000	3337	325000	325000	325000	325000	325000	325000
17	187825000	3338	225000	618750	618750	618750	225000	618750
17	188050000	3339	393750	0	0	0	393750	0
17	188443750	3340	256250	1731250	1731250	1731250	256250	1731250
17	188700000	3341	300000	0	0	0	300000	0
17	189000000	3342	250000	0	0	0	250000	0
17	189250000	3343	925000	0	0	0	925000	0
17	190175000	3344	275000	275000	275000	275000	275000	275000
17	190450000	3345	250000	250000	250000	250000	250000	250000
17	190700000	3346	0	0	0	0	0	0
18	150000	3347	500000	0	0	0	0	0
18	425000	3348	0	0	0	0	0	0
18	650000	3349	250000	0	0	0	0	0
18	900000	3350	350000	0	0	0	0	0
18	1250000	3351	375000	0	0	0	0	0
18	1625000	3352	275000	275000	275000	275000	275000	560937
18	1900000	3353	285937	285937	285937	285937	285937	0
18	2185937	3354	2703125	2703125	2703125	2703125	2703125	2703125
18	4889062	3355	250000	250000	250000	250000	250000	250000
18	5139062	3356	310938	310938	310938	310938	310938	310938
18	5450000	3357	900000	900000	900000	900000	900000	900000
18	6350000	3358	401562	401562	401562	401562	401562	401562
18	6751562	3359	1100000	898438	1100000	1100000	1100000	1100000
18	7650000	3360	0	201562	0	0	0	0
18	7851562	3361	2384375	3085938	2123438	2123438	2384375	2384375
18	9975000	3362	0	0	260937	260937	0	0
18	10235937	3363	482813	0	482813	482813	214063	928125
18	10450000	3364	0	0	0	0	268750	0
18	10718750	3365	218750	0	445312	445312	218750	0
18	10937500	3366	226562	226562	0	0	226562	0
18	11164062	3367	2810938	2535938	2810938	2810938	2810938	2810938
18	13700000	3368	0	275000	0	0	0	0
18	13975000	3369	700000	1075000	700000	1075000	700000	375000
18	14350000	3370	0	0	0	0	0	325000
18	14675000	3371	375000	0	375000	0	375000	375000
18	15050000	3372	1398437	1398437	1398437	1398437	1398437	1398437
18	16448437	3373	226563	751563	751563	751563	751563	226563
18	16675000	3374	525000	0	0	0	0	525000
18	17200000	3375	14164062	14164062	14164062	14164062	1150000	300000
18	17500000	3376	0	0	0	0	0	13864062
18	18350000	3377	0	0	0	0	13014062	0
18	31364062	3378	1260938	1260938	1260938	1260938	185938	1260938
18	31550000	3379	0	0	0	0	550000	0
18	32100000	3380	0	0	0	0	525000	0
18	32625000	3381	825000	825000	825000	825000	825000	825000
18	33450000	3382	575000	575000	575000	575000	575000	1000000
18	34025000	3383	425000	425000	425000	425000	425000	0
18	34450000	3384	550000	550000	550000	550000	550000	550000
18	35000000	3385	1050000	1050000	1050000	1050000	1050000	1050000
18	36050000	3386	698437	698437	698437	698437	698437	698437
18	36450000	3387	0	0	0	0	0	0
18	36748437	3388	289063	601563	601563	601563	289063	289063
18	37037500	3389	312500	0	0	0	312500	312500
18	37350000	3390	450000	1001562	1001562	1001562	450000	450000
18	37800000	3391	250000	0	0	0	250000	250000
18	38050000	3392	301562	0	0	0	301562	301562
18	38351562	3393	498438	498438	1198438	498438	498438	498438
18	38850000	3394	251562	251562	0	251562	251562	251562
18	39101562	3395	448438	448438	0	448438	448438	448438
18	39550000	3396	1271875	1271875	1271875	1271875	1271875	1271875
18	40821875	3397	868750	868750	868750	868750	868750	978125
18	41690625	3398	1209375	1209375	1209375	1209375	1209375	0
18	41800000	3399	0	0	0	0	0	1100000
18	42900000	3400	653125	653125	653125	653125	653125	653125
18	43553125	3401	1246875	1246875	1246875	1246875	1246875	1246875
18	44800000	3402	1000000	1000000	1000000	1000000	1000000	1000000
18	45800000	3403	585937	585937	585937	585937	585937	585937
18	46385937	3404	3250000	3250000	3250000	3250000	3250000	3250000
18	49635937	3405	539063	539063	539063	539063	539063	539063
18	50175000	3406	1850000	1850000	1850000	1850000	1850000	1850000
18	52025000	3407	375000	375000	375000	375000	375000	375000
